DataJamID,RECORD_ID,YEAR,MONTH,Gas_USE_kBtu
1773,600920,2007,10,1131.9
1773,600921,2007,11,1440.6
1773,600922,2007,12,4321.8
1773,600923,2008,01,10084.2
1773,600924,2008,02,16772.7
1773,600925,2008,03,16155.3
1773,600926,2008,04,15949.5
1773,600927,2008,05,11216.1
1773,600928,2008,06,4116
1773,600929,2008,07,2160.9
1773,600930,2008,08,1440.6
1773,600931,2008,09,1440.6
1786,602758,2007,10,102.9
1786,602759,2007,11,1440.6
1786,602760,2007,12,7100.1
1786,602761,2008,01,23975.7
1786,602762,2008,02,32413.5
1786,602763,2008,03,36117.9
1786,602764,2008,04,32928
1786,602765,2008,05,25313.4
1786,602766,2008,06,7820.4
1786,602767,2008,07,4321.8
1786,602768,2008,08,2778.3
1786,602769,2008,09,2572.5
1792,603444,2008,02,9878.4
1792,603445,2008,03,8952.3
1792,603446,2008,04,9158.1
1792,603447,2008,05,6174
1792,603448,2008,06,2263.8
1792,603449,2008,07,1646.4
1792,603450,2008,08,514.5
1792,603451,2008,09,514.5
1800,595411,2007,10,102.9
1800,595412,2007,11,205.8
1800,595413,2007,12,514.5
1800,595414,2008,01,308.7
1800,595415,2008,02,514.5
1800,595416,2008,03,720.3
1800,595417,2008,04,1749.3
1800,595418,2008,05,1234.8
1800,595419,2008,06,102.9
1800,595420,2008,07,102.9
1800,595421,2008,08,102.9
1800,595422,2008,09,102.9
1803,604914,2007,10,720.3
1803,604915,2007,11,823.2
1803,604916,2007,12,926.1
1803,604917,2008,01,3498.6
1803,604918,2008,02,7100.1
1803,604919,2008,03,7614.6
1803,604920,2008,04,7305.9
1803,604921,2008,05,3704.4
1803,604922,2008,06,1029
1803,604923,2008,07,720.3
1803,604924,2008,08,926.1
1803,604925,2008,09,823.2
1810,600206,2007,10,1131.9
1810,600207,2007,11,1131.9
1810,600208,2007,12,5968.2
1810,600209,2008,01,15640.8
1810,600210,2008,02,25725
1810,600211,2008,03,25519.2
1810,600212,2008,04,25622.1
1810,600213,2008,05,18213.3
1810,600214,2008,06,6688.5
1810,600215,2008,07,2160.9
1810,600216,2008,08,1646.4
1810,600217,2008,09,1029
1813,600246,2008,02,8232
1813,600247,2008,03,3395.7
1813,600248,2008,04,4218.9
1813,600249,2008,05,7717.5
1813,600250,2008,06,2984.1
1813,600251,2008,07,1852.2
1813,600252,2008,08,720.3
1813,600253,2008,09,1029
1814,600278,2007,10,2469.6
1814,600279,2007,11,1749.3
1814,600280,2007,12,5659.5
1814,600281,2008,01,11936.4
1814,600282,2008,02,18316.2
1814,600283,2008,03,17390.1
1814,600284,2008,04,17904.6
1814,600285,2008,05,14303.1
1814,600286,2008,06,3601.5
1814,600287,2008,07,2366.7
1814,600288,2008,08,2675.4
1814,600289,2008,09,2572.5
1816,600624,2008,07,926.1
1816,600625,2008,08,926.1
1816,600626,2008,09,3601.5
1830,601802,2007,10,823.2
1830,601803,2007,11,823.2
1830,601804,2007,12,3189.9
1830,601805,2008,01,8746.5
1830,601806,2008,02,11524.8
1830,601807,2008,03,13479.9
1830,601808,2008,04,11936.4
1830,601809,2008,05,7408.8
1830,601810,2008,06,4424.7
1830,601811,2008,07,1749.3
1830,601813,2008,09,2263.8
1831,601838,2007,10,823.2
1831,601839,2007,11,926.1
1831,601840,2007,12,2881.2
1831,601841,2008,01,11524.8
1831,601842,2008,02,20580
1831,601843,2008,03,21609
1831,601844,2008,04,19962.6
1831,601845,2008,05,14406
1831,601846,2008,06,4218.9
1831,601847,2008,07,2058
1831,601848,2008,08,926.1
1831,601849,2008,09,1029
1846,585590,2007,11,514.5
1846,585591,2007,12,7511.7
1846,585592,2008,01,14714.7
1846,585593,2008,02,20991.6
1846,585594,2008,03,19859.7
1846,585595,2008,04,19653.9
1846,585596,2008,05,14611.8
1846,585597,2008,06,6174
1846,585598,2008,07,3601.5
1846,585599,2008,08,2160.9
1846,585600,2008,09,1440.6
1858,587162,2007,10,1646.4
1858,587163,2007,11,3601.5
1858,587164,2007,12,11319
1858,587165,2008,01,19345.2
1858,587166,2008,02,24901.8
1858,587167,2008,03,19859.7
1858,587168,2008,04,15949.5
1858,587169,2008,05,6688.5
1858,587170,2008,06,3704.4
1858,587171,2008,07,1749.3
1858,587172,2008,08,2058
1858,587173,2008,09,1955.1
1861,587645,2007,10,823.2
1861,587646,2007,11,823.2
1861,587647,2007,12,1749.3
1861,587648,2008,01,6997.2
1861,587649,2008,02,10495.8
1861,587650,2008,03,10907.4
1861,587651,2008,04,10084.2
1861,587652,2008,05,6585.6
1861,587653,2008,06,2469.6
1861,587654,2008,07,926.1
1861,587655,2008,08,617.4
1861,587656,2008,09,823.2
1885,585266,2007,10,1234.8
1885,585267,2007,11,1646.4
1885,585268,2007,12,3704.4
1885,585269,2008,01,9466.8
1885,585270,2008,02,3498.6
1885,585271,2008,03,23564.1
1885,585272,2008,04,12965.4
1885,585273,2008,05,5659.5
1885,585274,2008,06,3189.9
1885,585275,2008,07,5556.6
1885,585276,2008,08,1029
1885,585277,2008,09,1543.5
1886,585302,2007,10,5042.1
1886,585303,2007,11,5042.1
1886,585304,2007,12,8232
1886,585305,2008,01,21197.4
1886,585306,2008,02,34059.9
1886,585307,2008,03,33339.6
1886,585308,2008,04,33648.3
1886,585309,2008,05,24387.3
1886,585310,2008,06,10701.6
1886,585311,2008,07,7100.1
1886,585312,2008,08,6482.7
1886,585313,2008,09,5350.8
1891,585738,2008,02,12245.1
1891,585739,2008,03,12348
1891,585740,2008,04,11730.6
1891,585741,2008,05,8540.7
1891,585742,2008,06,3292.8
1891,585743,2008,07,1852.2
1891,585744,2008,08,1029
1891,585745,2008,09,1234.8
1899,586842,2007,10,514.5
1899,586843,2007,11,514.5
1899,586844,2007,12,3807.3
1899,586845,2008,01,7408.8
1899,586846,2008,02,10701.6
1899,586847,2008,03,11421.9
1899,586848,2008,04,11936.4
1899,586849,2008,05,8643.6
1899,586850,2008,06,3292.8
1899,586851,2008,07,2263.8
1899,586852,2008,08,926.1
1899,586853,2008,09,926.1
1902,587242,2007,10,2263.8
1902,587243,2007,11,3292.8
1902,587244,2007,12,7203
1902,587245,2008,01,13582.8
1902,587246,2008,02,19859.7
1902,587247,2008,03,19551
1902,587248,2008,04,18830.7
1902,587249,2008,05,14508.9
1902,587250,2008,06,7717.5
1902,587251,2008,07,3807.3
1902,587252,2008,08,2675.4
1902,587253,2008,09,2263.8
1903,587278,2007,10,411.6
1903,587279,2007,11,6071.1
1903,587280,2007,12,14200.2
1903,587281,2008,01,16875.6
1903,587282,2008,02,19653.9
1903,587283,2008,03,17390.1
1903,587284,2008,04,12656.7
1903,587286,2008,06,41468.7
1903,587287,2008,07,411.6
1903,587288,2008,08,411.6
1903,587289,2008,09,411.6
1917,583608,2007,10,1955.1
1917,583609,2007,11,2058
1917,583610,2007,12,5453.7
1917,583611,2008,01,14714.7
1917,583612,2008,02,21917.7
1917,583613,2008,03,20991.6
1917,583614,2008,04,24078.6
1917,583615,2008,05,16978.5
1917,583616,2008,06,7923.3
1917,583617,2008,07,5042.1
1917,583618,2008,08,2263.8
1917,583619,2008,09,2160.9
1918,583644,2007,10,1337.7
1918,583645,2007,11,1852.2
1918,583646,2007,12,4013.1
1918,583647,2008,01,8746.5
1918,583648,2008,02,13068.3
1918,583649,2008,03,11319
1918,583650,2008,04,11524.8
1918,583651,2008,05,8334.9
1918,583652,2008,06,4218.9
1918,583653,2008,07,2058
1918,583654,2008,08,1852.2
1918,583655,2008,09,2058
1928,585003,2008,02,2058
1928,585004,2008,03,1955.1
1928,585005,2008,04,3292.8
1928,585006,2008,05,2160.9
1928,585007,2008,06,617.4
1928,585008,2008,07,205.8
1928,585009,2008,08,102.9
1934,585477,2008,04,2469.6
1934,585478,2008,05,2572.5
1934,585479,2008,06,617.4
1934,585480,2008,07,102.9
1934,585481,2008,08,102.9
1937,585872,2007,10,1852.2
1937,585873,2007,11,1955.1
1937,585874,2007,12,6482.7
1937,585875,2008,01,14920.5
1937,585876,2008,02,20065.5
1937,585877,2008,03,20991.6
1937,585878,2008,04,21403.2
1937,585879,2008,05,15229.2
1937,585880,2008,06,5145
1937,585881,2008,07,3807.3
1937,585882,2008,08,2058
1937,585883,2008,09,2058
1941,586550,2008,02,29429.4
1941,586551,2008,03,27371.4
1941,586552,2008,04,27885.9
1941,586553,2008,05,19653.9
1941,586554,2008,06,6791.4
1941,586555,2008,07,3189.9
1941,586556,2008,08,308.7
1941,586557,2008,09,308.7
1948,587406,2008,02,15640.8
1948,587407,2008,03,21814.8
1948,587408,2008,04,19036.5
1948,587409,2008,05,13479.9
1948,587410,2008,06,3087
1948,587411,2008,07,1234.8
1948,587412,2008,08,1337.7
1948,587413,2008,09,1955.1
1957,588725,2008,02,1029
1957,588726,2008,03,926.1
1957,588727,2008,04,720.3
1957,588728,2008,05,823.2
1957,588729,2008,06,720.3
1957,588730,2008,07,514.5
1957,588731,2008,08,514.5
1957,588732,2008,09,514.5
1958,588757,2007,10,1543.5
1958,588758,2007,11,1440.6
1958,588759,2007,12,18007.5
1958,588760,2008,01,52376.1
1958,588761,2008,02,75117
1958,588762,2008,03,71618.4
1958,588763,2008,04,71103.9
1958,588764,2008,05,56080.5
1958,588765,2008,06,26342.4
1958,588766,2008,07,11524.8
1958,588767,2008,08,1543.5
1958,588768,2008,09,1440.6
1961,583352,2008,02,19036.5
1961,583353,2008,03,19653.9
1961,583354,2008,04,20888.7
1961,583355,2008,05,15126.3
1961,583356,2008,06,4424.7
1961,583357,2008,07,3087
1961,583358,2008,08,720.3
1961,583359,2008,09,823.2
1974,584416,2007,10,1749.3
1974,584417,2007,11,1955.1
1974,584418,2007,12,8643.6
1974,584419,2008,01,18110.4
1974,584420,2008,02,24798.9
1974,584421,2008,03,23049.6
1974,584422,2008,04,24078.6
1974,584423,2008,05,18522
1974,584424,2008,06,8026.2
1974,584425,2008,07,6791.4
1974,584426,2008,08,2881.2
1974,584427,2008,09,2058
1977,584488,2007,10,1749.3
1977,584489,2007,11,1543.5
1977,584490,2007,12,5968.2
1977,584491,2008,01,12450.9
1977,584492,2008,02,18830.7
1977,584493,2008,03,18727.8
1977,584494,2008,04,20168.4
1977,584495,2008,05,15126.3
1977,584496,2008,06,5968.2
1977,584497,2008,07,4424.7
1977,584498,2008,08,2469.6
1977,584499,2008,09,2058
1986,597935,2008,01,12348
1986,597936,2008,02,17390.1
1986,597937,2008,03,18933.6
1986,597938,2008,04,18213.3
1986,597939,2008,05,13377
1986,597940,2008,06,4321.8
1986,597941,2008,07,3601.5
1986,597942,2008,08,1955.1
1986,597943,2008,09,1440.6
2001,548002,2007,11,102.9
2001,548003,2007,12,3395.7
2001,548004,2008,01,13994.4
2001,548005,2008,02,16875.6
2001,548006,2008,03,28297.5
2001,548007,2008,04,23769.9
2001,548008,2008,05,17801.7
2001,548009,2008,06,5042.1
2001,548010,2008,07,2366.7
2002,548037,2007,10,1646.4
2002,548038,2007,11,1543.5
2002,548039,2007,12,8334.9
2002,548040,2008,01,24284.4
2002,548041,2008,02,36015
2002,548042,2008,03,30664.2
2002,548043,2008,04,31384.5
2002,548044,2008,05,23049.6
2002,548045,2008,06,8643.6
2002,548046,2008,07,5145
2002,548047,2008,08,1749.3
2002,548048,2008,09,1440.6
2004,548109,2007,10,1234.8
2004,548110,2007,11,1029
2004,548111,2007,12,2160.9
2004,548112,2008,01,6482.7
2004,548113,2008,02,10804.5
2004,548114,2008,03,10084.2
2004,548115,2008,04,11833.5
2004,548116,2008,05,8232
2004,548117,2008,06,3395.7
2004,548118,2008,07,2160.9
2004,548119,2008,08,1131.9
2004,548120,2008,09,1234.8
2015,548469,2007,10,2469.6
2015,548470,2007,11,2675.4
2015,548471,2007,12,9363.9
2015,548472,2008,01,17698.8
2015,548473,2008,02,25313.4
2015,548474,2008,03,25107.6
2015,548475,2008,04,25107.6
2015,548476,2008,05,18830.7
2015,548477,2008,06,9261
2015,548478,2008,07,6688.5
2015,548479,2008,08,2160.9
2015,548480,2008,09,2263.8
2027,610048,2008,02,28091.7
2027,610049,2008,03,30561.3
2027,610050,2008,04,32516.4
2027,610051,2008,05,23461.2
2027,610052,2008,06,9775.5
2027,610053,2008,07,6379.8
2027,610054,2008,08,2263.8
2027,610055,2008,09,1852.2
2032,610709,2007,10,1337.7
2032,610710,2007,11,1543.5
2032,610711,2007,12,2572.5
2032,610712,2008,01,8232
2032,610713,2008,02,13479.9
2032,610714,2008,03,14611.8
2032,610715,2008,04,11936.4
2032,610716,2008,05,8952.3
2032,610717,2008,06,2366.7
2032,610718,2008,07,926.1
2032,610719,2008,08,720.3
2032,610720,2008,09,823.2
2037,606172,2007,10,1337.7
2037,606173,2007,11,1234.8
2037,606174,2007,12,4424.7
2037,606175,2008,01,6997.2
2037,606176,2008,02,12039.3
2037,606177,2008,03,12656.7
2037,606178,2008,04,12245.1
2037,606179,2008,05,8952.3
2037,606180,2008,06,3395.7
2037,606181,2008,07,2366.7
2037,606182,2008,08,1337.7
2037,606183,2008,09,1029
2053,608283,2008,05,9466.8
2053,608284,2008,06,3498.6
2053,608285,2008,07,2572.5
2053,608286,2008,08,411.6
2053,608287,2008,09,2366.7
2057,608687,2008,02,11833.5
2057,608688,2008,03,11113.2
2057,608689,2008,04,11524.8
2057,608690,2008,05,8643.6
2057,608691,2008,06,3087
2057,608692,2008,07,1440.6
2057,608693,2008,08,617.4
2057,608694,2008,09,514.5
2066,609812,2007,10,1749.3
2066,609813,2007,11,1749.3
2066,609814,2007,12,3601.5
2066,609815,2008,01,6379.8
2066,609816,2008,02,9672.6
2066,609817,2008,03,10187.1
2066,609818,2008,04,10392.9
2066,609819,2008,05,7923.3
2066,609820,2008,06,4116
2066,609821,2008,07,3087
2066,609822,2008,08,2366.7
2066,610088,2008,09,2160.9
2067,610117,2008,02,27371.4
2067,610118,2008,03,30252.6
2067,610119,2008,04,26342.4
2067,610120,2008,05,16669.8
2067,610121,2008,06,5556.6
2067,610122,2008,07,2058
2067,610123,2008,08,2160.9
2067,610124,2008,09,1440.6
2079,605894,2007,10,1337.7
2079,605895,2007,11,1029
2079,605896,2007,12,4116
2079,605897,2008,01,10804.5
2079,605898,2008,02,14817.6
2079,605899,2008,03,14714.7
2079,605900,2008,04,13582.8
2079,605901,2008,05,11524.8
2079,605902,2008,06,5350.8
2079,605903,2008,07,3189.9
2079,605904,2008,08,1543.5
2079,605905,2008,09,823.2
2086,606960,2007,10,823.2
2086,606961,2007,11,1646.4
2086,606962,2007,12,5042.1
2086,606963,2008,01,17390.1
2086,606964,2008,02,25519.2
2086,606965,2008,03,26445.3
2086,606966,2008,04,25827.9
2086,606967,2008,05,16258.2
2086,606968,2008,06,7923.3
2086,606969,2008,07,5556.6
2086,606970,2008,08,1029
2086,606971,2008,09,720.3
2091,607669,2007,10,926.1
2091,607670,2007,11,1337.7
2091,607671,2007,12,3807.3
2091,607672,2008,01,11936.4
2091,607673,2008,02,18316.2
2091,607674,2008,03,19036.5
2091,607675,2008,04,18110.4
2091,607676,2008,05,16052.4
2091,607677,2008,06,4939.2
2091,607678,2008,07,3087
2091,607679,2008,08,514.5
2091,607680,2008,09,411.6
2094,596841,2008,04,9158.1
2094,596842,2008,05,6071.1
2094,596843,2008,06,1646.4
2094,596844,2008,07,720.3
2094,596845,2008,08,514.5
2094,596846,2008,09,514.5
2097,608086,2007,10,1029
2097,608087,2007,11,2469.6
2097,608088,2007,12,5042.1
2097,608089,2008,01,10392.9
2097,608090,2008,02,17390.1
2097,608091,2008,03,15949.5
2097,608092,2008,04,16464
2097,608093,2008,05,11833.5
2097,608094,2008,06,2984.1
2097,608095,2008,07,2160.9
2097,608096,2008,08,1646.4
2097,608097,2008,09,1440.6
2104,609105,2007,10,1029
2104,609106,2007,11,514.5
2104,609107,2007,12,2366.7
2104,609108,2008,01,4630.5
2104,609109,2008,02,6997.2
2104,609110,2008,03,16155.3
2104,609111,2008,04,11833.5
2104,609112,2008,05,6379.8
2104,609113,2008,06,3189.9
2104,609114,2008,07,823.2
2104,609115,2008,08,2366.7
2104,609116,2008,09,205.8
2107,609145,2008,02,13274.1
2107,609146,2008,03,14714.7
2107,609147,2008,04,14303.1
2107,609148,2008,05,11216.1
2107,609149,2008,06,5145
2107,609150,2008,07,2675.4
2107,609151,2008,08,411.6
2107,609152,2008,09,411.6
2109,609478,2007,10,411.6
2109,609479,2007,11,1543.5
2109,609480,2007,12,823.2
2109,609481,2008,01,7100.1
2109,609482,2008,02,8232
2109,609483,2008,03,13479.9
2109,609484,2008,04,10598.7
2109,609485,2008,05,8437.8
2109,609488,2008,08,3601.5
2109,609489,2008,09,411.6
2134,607099,2007,10,1234.8
2134,607100,2007,11,1131.9
2134,607101,2007,12,2984.1
2134,607102,2008,01,9466.8
2134,607103,2008,02,13582.8
2134,607104,2008,03,14817.6
2134,607105,2008,04,13377
2134,607106,2008,05,10084.2
2134,607107,2008,06,3704.4
2134,607108,2008,07,2572.5
2134,607109,2008,08,1029
2134,607110,2008,09,1029
2135,607135,2007,10,411.6
2135,607136,2007,11,6071.1
2135,607137,2007,12,14200.2
2135,607138,2008,01,16875.6
2135,607139,2008,02,19653.9
2135,607140,2008,03,17390.1
2135,607141,2008,04,12656.7
2135,607143,2008,06,41468.7
2135,607144,2008,07,411.6
2135,607145,2008,08,411.6
2135,607146,2008,09,411.6
2151,609261,2008,02,9261
2151,609262,2008,03,8952.3
2151,609263,2008,04,9055.2
2151,609264,2008,05,7203
2151,609265,2008,06,3189.9
2151,609266,2008,07,2469.6
2151,609267,2008,08,2263.8
2151,609268,2008,09,1852.2
2165,611318,2008,01,10907.4
2165,611319,2008,02,11421.9
2165,611320,2008,03,11936.4
2165,611321,2008,04,9569.7
2165,611322,2008,05,3498.6
2165,611323,2008,06,2675.4
2165,611324,2008,07,1337.7
2165,611325,2008,08,1131.9
2165,611326,2008,09,1543.5
2167,611387,2007,10,1029
2167,611388,2007,11,1543.5
2167,611389,2007,12,4733.4
2167,611390,2008,01,14817.6
2167,611391,2008,02,21094.5
2167,611392,2008,03,24078.6
2167,611393,2008,04,23152.5
2167,611394,2008,05,16669.8
2167,611395,2008,06,6688.5
2167,611396,2008,07,3910.2
2167,611397,2008,08,1543.5
2167,611398,2008,09,1337.7
2170,606114,2007,10,2058
2170,606115,2007,11,2058
2170,606116,2007,12,2778.3
2170,606117,2008,01,14611.8
2170,606118,2008,02,19756.8
2170,606119,2008,03,20991.6
2170,606120,2008,04,20065.5
2170,606121,2008,05,15229.2
2170,606122,2008,06,6174
2170,606123,2008,07,2984.1
2170,606124,2008,08,1131.9
2170,606125,2008,09,1337.7
2175,606760,2007,10,1029
2175,606761,2007,11,1029
2175,606762,2007,12,3292.8
2175,606763,2008,01,15332.1
2175,606764,2008,02,23769.9
2175,606765,2008,03,26651.1
2175,606766,2008,04,24696
2175,606767,2008,05,17081.4
2175,606768,2008,06,5865.3
2175,606769,2008,07,926.1
2175,606770,2008,08,926.1
2175,606771,2008,09,1131.9
2176,606796,2007,10,1749.3
2176,606797,2007,11,1646.4
2176,606798,2007,12,3087
2176,606799,2008,01,13788.6
2176,606800,2008,02,19139.4
2176,606801,2008,03,19962.6
2176,606802,2008,04,18727.8
2176,606803,2008,05,13891.5
2176,606804,2008,06,5968.2
2176,606805,2008,07,3087
2176,606806,2008,08,1543.5
2176,606807,2008,09,1955.1
2195,546585,2007,10,308.7
2195,546586,2007,11,411.6
2195,546587,2007,12,1337.7
2195,546588,2008,01,3807.3
2195,546589,2008,02,5865.3
2195,546590,2008,03,5453.7
2195,546591,2008,04,5968.2
2195,546592,2008,05,4013.1
2195,546593,2008,06,1543.5
2195,546594,2008,07,1955.1
2201,549955,2006,01,19962.6
2201,549956,2006,02,19345.2
2201,549957,2006,03,13994.4
2201,549958,2006,04,5762.4
2201,549959,2006,05,1234.8
2201,549960,2006,06,411.6
2201,549964,2006,10,1852.2
2201,549965,2006,11,7820.4
2201,549966,2006,12,11010.3
2202,550111,2006,01,52479
2202,550112,2006,02,52787.7
2202,550113,2006,03,38690.4
2202,550114,2006,04,19962.6
2202,550115,2006,05,3087
2202,550116,2006,06,720.3
2202,550117,2006,07,823.2
2202,550118,2006,08,926.1
2202,550119,2006,09,2469.6
2202,550120,2006,10,12656.7
2202,550121,2006,11,32310.6
2202,550122,2006,12,41674.5
2204,550215,2006,01,41057.1
2204,550216,2006,02,40748.4
2204,550217,2006,03,34368.6
2204,550218,2006,04,18933.6
2204,550219,2006,05,11936.4
2204,550220,2006,06,2160.9
2204,550221,2006,07,1440.6
2204,550222,2006,08,1440.6
2204,550223,2006,09,3498.6
2204,550224,2006,10,6894.3
2204,550225,2006,11,21506.1
2204,550226,2006,12,31384.5
2205,597088,2007,10,411.6
2205,597089,2007,11,514.5
2205,597090,2007,12,926.1
2205,597091,2008,01,6174
2205,597092,2008,02,8952.3
2205,597093,2008,03,8643.6
2205,597094,2008,04,9158.1
2205,597095,2008,05,5247.9
2205,597096,2008,06,1337.7
2205,597097,2008,07,823.2
2205,597098,2008,08,617.4
2205,597099,2008,09,514.5
2206,550267,2006,01,25622.1
2206,550268,2006,02,29532.3
2206,550269,2006,03,36838.2
2206,550270,2006,04,17081.4
2206,550271,2006,05,5247.9
2206,550272,2006,06,4116
2206,550273,2006,07,3292.8
2206,550274,2006,08,2881.2
2206,550275,2006,09,3087
2206,550276,2006,10,8129.1
2206,550277,2006,11,17390.1
2206,550278,2006,12,21403.2
2207,548595,2006,01,51141.3
2207,548596,2006,02,27783
2207,548597,2006,03,26136.6
2207,548598,2006,04,11216.1
2207,548599,2006,05,5556.6
2207,548600,2006,06,2675.4
2207,548601,2006,07,1131.9
2207,548602,2006,08,1440.6
2207,548603,2006,09,4218.9
2207,548604,2006,10,5453.7
2207,548605,2006,11,13479.9
2207,548606,2006,12,21711.9
2208,548647,2006,01,46407.9
2208,548648,2006,02,49597.8
2208,548649,2006,03,52993.5
2208,548650,2006,04,24181.5
2208,548651,2006,05,9466.8
2208,548652,2006,06,3704.4
2208,548653,2006,07,720.3
2208,548654,2006,08,823.2
2208,548655,2006,09,926.1
2208,548656,2006,10,4218.9
2208,548657,2006,11,17287.2
2208,548658,2006,12,23049.6
2210,548751,2006,01,44247
2210,548752,2006,02,42703.5
2210,548753,2006,03,36323.7
2210,548754,2006,04,17904.6
2210,548755,2006,05,5556.6
2210,548756,2006,06,1852.2
2210,548757,2006,07,720.3
2210,548758,2006,08,926.1
2210,548759,2006,09,1955.1
2210,548760,2006,10,6791.4
2210,548761,2006,11,20580
2210,548762,2006,12,27988.8
2213,551585,2006,11,205.8
2213,551586,2006,12,5247.9
2217,594942,2007,11,15743.7
2217,594943,2008,2,16669.8
2217,594944,2008,3,17390.1
2217,594945,2008,4,11833.5
2217,594946,2008,5,3189.9
2217,594947,2008,6,2160.9
2217,594948,2008,7,2263.8
2217,594949,2008,8,2058
2228,594975,2007,10,2160.9
2228,594978,2007,11,26754
2228,594976,2007,11,7408.8
2228,594977,2007,11,17184.3
2228,594974,2007,9,823.2
2228,594979,2008,2,26136.6
2228,594980,2008,3,25313.4
2228,594981,2008,4,18933.6
2228,594982,2008,5,8437.8
2228,594983,2008,6,6585.6
2228,594984,2008,7,1749.3
2228,594985,2008,8,2058
2235,591927,2007,11,49186.2
2235,591928,2008,2,47436.9
2235,591929,2008,3,48260.1
2235,591930,2008,4,32413.5
2235,591931,2008,5,13068.3
2235,591932,2008,6,7100.1
