DataJamID,FACILITYTYPEID,YEARCOMPLETED,CENSUSDIVISIONID,GROSSFLOORAREA,NUMFLOORS,WALLTYPEID,WINDOWGLASSTYPE,ATTICINSTHICKNESS,WALLINSTHICKNESS,ZIPCODE,CLIMATEZONEID,ASSET_HEATING_FUEL_ID,HEATING_SYS,HEATINGSYST_EFF,HEATINGSYST_EFF_FLAG,ASSET_COOLING_FUEL_ID,COOLING_SYS,COOLINGSYST_EFF,COOLINGSYST_EFF_FLAG
6811,1,1996,,1716,1,,,,,32606,,1,1,,,2,19,10,
6812,1,1978,,1020,1,,,,,32605,,2,4,,,2,19,6,
6813,1,1992,,2860,2,,,,,32606,,2,4,,,2,19,10,
6814,1,1958,,775,1,,,,,32609,,2,4,,,,,,
6815,1,1980,,1406,1,,,,,32653,,2,4,,,2,19,13,
6816,1,1959,,1368,1,,,,,32603,,2,4,,,,,,
6817,1,1955,,2628,1,,,,,32607,,2,4,,,2,19,6,
6818,1,1958,,780,1,,,,,32609,,2,4,,,2,19,6,
6819,1,1975,,1752,1,,,,,32605,,2,4,,,2,19,6,
6820,1,1971,,1200,1,,,,,32605,,2,4,,,2,19,6,
6821,1,1973,,1486,1,,,,,32605,,2,4,,,2,19,6,
6822,1,1963,,1237,1,,,,,32605,,1,1,,,2,19,6,
6823,1,1974,,2586,1,,,,,32608,,2,4,,,2,19,6,
6824,1,1980,,1849,1,,,,,32605,,1,1,,,2,19,13,
6825,1,1973,,1840,1,,,,,32605,,2,4,,,2,19,6,
6826,1,1982,,2370,1,,,,,32605,,1,1,,,2,19,7,
6827,1,1982,,1378,1,,,,,32653,,2,4,,,2,19,7,
6828,1,1984,,4304,2,,,,,32608,,2,4,,,2,19,7,
6829,1,1966,,1703,1,,,,,32605,,2,4,,,2,19,6,
6830,1,1964,,1445,1,,,,,32605,,1,1,,,2,19,6,
6831,1,1973,,1477,1,,,,,32605,,2,4,,,2,19,6,
6832,1,1973,,1524,1,,,,,32605,,2,4,,,2,19,6,
6833,1,1964,,1558,1,,,,,32605,,2,4,,,2,19,6,
6834,1,1972,,1401,1,,,,,32605,,2,4,,,2,19,6,
6835,1,2000,,3119,2,,,,,32606,,2,4,,,2,19,10,
6836,1,1975,,1223,1,,,,,32605,,2,4,,,2,19,6,
6837,1,1975,,1308,1,,,,,32605,,2,4,,,2,19,6,
6838,1,1960,,3128,2,,,,,32607,,2,4,,,2,19,6,
6839,1,1980,,1712,1,,,,,32607,,1,1,,,2,19,13,
6840,1,1979,,1131,1,,,,,32641,,2,4,,,2,19,6,
6841,1,1973,,859,1,,,,,32609,,2,4,,,2,19,6,
6842,1,1963,,925,1,,,,,32609,,2,4,,,,,,
6843,1,2000,,1138,1,,,,,32605,,2,4,,,2,19,10,
6844,1,1979,,1131,1,,,,,32641,,2,4,,,2,19,6,
6845,1,1973,,1463,1,,,,,32605,,2,4,,,2,19,6,
6846,1,1972,,2561,1,,,,,32641,,2,4,,,2,19,6,
6847,1,1975,,2436,1,,,,,32607,,1,1,,,2,19,6,
6848,1,1975,,2513,1,,,,,32607,,1,1,,,2,19,6,
6849,1,1975,,1604,1,,,,,32641,,2,4,,,2,19,6,
6850,1,1976,,1706,1,,,,,32641,,2,4,,,2,19,6,
6851,1,1975,,936,1,,,,,32641,,2,4,,,2,19,6,
6852,1,1971,,936,1,,,,,32641,,2,4,,,,,,
6853,1,1973,,1179,1,,,,,32641,,2,4,,,2,19,6,
6854,1,1971,,1428,1,,,,,32641,,2,4,,,2,19,6,
6855,1,1970,,560,1,,,,,32641,,2,4,,,2,19,6,
6856,1,1974,,2719,1,,,,,32607,,2,4,,,2,19,6,
6857,1,1970,,1515,1,,,,,32607,,2,4,,,2,19,6,
6858,1,1974,,2830,1,,,,,32605,,2,4,,,2,19,6,
6859,1,1980,,2998,1,,,,,32605,,1,1,,,2,19,13,
6860,1,1981,,1955,1,,,,,32653,,2,4,,,2,19,7,
6861,1,1970,,2344,1,,,,,32601,,1,1,,,2,19,6,
6862,1,1987,,2939,1,,,,,32608,,2,4,,,2,19,8,
6863,1,1973,,2505,1,,,,,32605,,2,4,,,2,19,6,
6864,1,1973,,1848,1,,,,,32605,,2,4,,,2,19,6,
6865,1,1970,,1664,1,,,,,32609,,2,4,,,2,19,6,
6866,1,1963,,2626,1,,,,,32608,,2,4,,,2,19,6,
6867,1,1977,,1175,1,,,,,32605,,2,4,,,2,19,6,
6868,1,1978,,1916,1,,,,,32608,,2,4,,,2,19,6,
6869,1,1998,,1352,1,,,,,32606,,2,4,,,2,19,10,
6870,1,1997,,1754,2,,,,,32601,,2,4,,,2,19,10,
6871,1,1978,,3200,2,,,,,32601,,2,4,,,2,19,6,
6872,1,1978,,2528,1,,,,,32608,,2,4,,,2,19,6,
6873,1,2002,,4260,2,,,,,32607,,2,4,,,2,19,10,
6874,1,1976,,933,1,,,,,32609,,2,4,,,2,19,6,
6875,1,1973,,1868,1,,,,,32605,,2,4,,,2,19,6,
6876,1,1959,,1068,1,,,,,32609,,2,4,,,2,19,6,
6877,1,1971,,1080,1,,,,,32605,,2,4,,,2,19,6,
6878,1,1970,,1025,1,,,,,32605,,2,4,,,2,19,6,
6879,1,1975,,1196,1,,,,,32605,,2,4,,,2,19,6,
6880,1,1976,,1589,1,,,,,32609,,2,4,,,2,19,6,
6881,1,1971,,1508,1,,,,,32605,,2,4,,,2,19,6,
6882,1,1980,,1131,1,,,,,32641,,2,4,,,2,19,13,
6883,1,2000,,4002,2,,,,,32607,,2,4,,,2,19,10,
6884,1,2001,,6359,2,,,,,32607,,2,4,,,2,19,10,
6885,1,1975,,2156,1,,,,,32606,,2,4,,,2,19,6,
6886,1,1976,,1412,1,,,,,32605,,1,1,,,2,19,6,
6887,1,1988,,2578,1,,,,,32601,,2,4,,,2,19,8,
6888,1,1971,,1453,1,,,,,32641,,2,4,,,,,,
6889,1,1973,,1896,1,,,,,32605,,2,4,,,2,19,6,
6890,1,1991,,2365,1,,,,,32607,,2,4,,,2,19,10,
6891,1,1978,,2522,1,,,,,32608,,2,4,,,2,19,6,
6892,1,1976,,2777,1,,,,,32605,,2,4,,,2,19,6,
6893,1,1965,,2127,1,,,,,32605,,2,4,,,2,19,6,
6894,1,1975,,1148,1,,,,,32605,,2,4,,,2,19,6,
6895,1,1976,,1173,1,,,,,32609,,2,4,,,2,19,6,
6896,1,1998,,1478,1,,,,,32606,,2,4,,,2,19,10,
6897,1,2001,,4054,2,,,,,32607,,2,4,,,2,19,10,
6898,1,1998,,1937,1,,,,,32606,,2,4,,,2,19,10,
6899,1,1998,,1646,2,,,,,32607,,2,4,,,2,19,10,
6900,1,1959,,1501,1,,,,,32605,,2,4,,,2,19,6,
6901,1,1978,,1486,1,,,,,32606,,2,4,,,2,19,6,
6902,1,1971,,1564,1,,,,,32641,,2,4,,,2,19,6,
6903,1,1927,,1480,1,,,,,32601,,1,1,,,2,19,6,
6904,1,1995,,2800,1,,,,,32607,,2,4,,,2,19,10,
6905,1,1972,,2199,1,,,,,32607,,2,4,,,2,19,6,
6906,1,1972,,1624,1,,,,,32605,,2,4,,,2,19,6,
6907,1,1970,,1292,1,,,,,32605,,2,4,,,2,19,6,
6908,1,1993,,1977,2,,,,,32605,,2,4,,,2,19,10,
6909,1,1995,,1354,1,,,,,32608,,1,1,,,2,19,10,
6910,1,1970,,1305,1,,,,,32605,,2,4,,,2,19,6,
6911,1,1992,,1516,1,,,,,32605,,1,1,,,2,19,10,
6912,1,1996,,2059,1,,,,,32605,,2,4,,,2,19,10,
6913,1,1982,,1675,1,,,,,32606,,2,4,,,2,19,7,
6914,1,1984,,1185,1,,,,,32605,,2,4,,,2,19,7,
6915,1,1967,,1160,1,,,,,32605,,2,4,,,2,19,6,
6916,1,1995,,1794,1,,,,,32605,,1,1,,,2,19,10,
6917,1,1978,,2210,1,,,,,32606,,2,4,,,2,19,6,
6918,1,1964,,1534,1,,,,,32608,,2,4,,,2,19,6,
6919,1,1960,,2359,1,,,,,32605,,1,1,,,2,19,6,
6920,1,1956,,2546,1,,,,,32605,,2,4,,,2,19,6,
6921,1,1993,,1980,1,,,,,32605,,2,4,,,2,19,10,
6922,1,1984,,1526,1,,,,,32607,,2,4,,,2,19,7,
6923,1,1997,,2499,2,,,,,32607,,2,4,,,2,19,10,
6924,1,1985,,2114,1,,,,,32606,,2,4,,,2,19,7,
6925,1,2000,,2458,1,,,,,32605,,1,1,,,2,19,10,
6926,1,1985,,3597,1,,,,,32606,,2,4,,,2,19,7,
6927,1,1995,,1354,,,,,,32608,,1,1,,,2,19,10,
6928,1,1970,,1494,1,,,,,32608,,2,4,,,2,19,6,
6929,1,2001,,3846,2,,,,,32608,,2,4,,,2,19,10,
6930,1,1976,,1516,1,,,,,32605,,2,4,,,2,19,6,
6931,1,1974,,1270,1,,,,,32605,,2,4,,,2,19,6,
6932,1,1992,,1989,1,,,,,32605,,2,4,,,2,19,10,
6933,1,1970,,2584,1,,,,,32608,,2,4,,,2,19,6,
6934,1,1976,,1284,1,,,,,32605,,2,4,,,2,19,6,
6935,1,1990,,1649,1,,,,,32605,,1,1,,,2,19,8,
6936,1,1996,,2029,1,,,,,32607,,2,4,,,2,19,10,
6937,1,1976,,1251,1,,,,,32607,,2,4,,,2,19,6,
6938,1,1976,,1072,1,,,,,32607,,2,4,,,2,19,6,
6939,1,1973,,850,1,,,,,32607,,2,4,,,2,19,6,
6940,1,1975,,2537,1,,,,,32607,,2,4,,,2,19,6,
6941,1,1979,,1932,1,,,,,32607,,2,4,,,2,19,6,
6942,1,1974,,1358,1,,,,,32605,,2,4,,,2,19,6,
6943,1,1972,,1025,1,,,,,32605,,2,4,,,2,19,6,
6944,1,1992,,1590,,,,,,32605,,2,4,,,2,19,10,
6945,1,1967,,1909,1,,,,,32605,,1,1,,,2,19,6,
6946,1,1995,,1354,1,,,,,32608,,1,1,,,2,19,10,
6947,1,1999,,5699,2,,,,,32608,,2,4,,,2,19,10,
6948,1,1976,,1522,1,,,,,32605,,2,4,,,2,19,6,
6949,1,1967,,1411,1,,,,,32605,,2,4,,,2,19,6,
6950,1,1972,,2047,1,,,,,32608,,2,4,,,2,19,6,
6951,1,1984,,1550,1,,,,,32605,,2,4,,,2,19,7,
6952,1,1993,,2084,1,,,,,32605,,2,4,,,2,19,10,
6953,1,1967,,1932,1,,,,,32605,,2,4,,,2,19,6,
6954,1,1979,,1802,3,,,,,32609,,2,4,,,2,19,6,
6955,1,1974,,1534,1,,,,,32606,,2,4,,,2,19,6,
6956,1,1966,,1912,1,,,,,32608,,2,4,,,2,19,6,
6957,1,1973,,1352,1,,,,,32605,,1,1,,,2,19,6,
6958,1,1992,,1487,1,,,,,32605,,1,1,,,2,19,10,
6959,1,1960,,3090,1,,,,,32605,,2,4,,,2,19,6,
6960,1,1984,,1690,1,,,,,32606,,2,4,,,2,19,7,
6961,1,1992,,1896,2,,,,,32605,,2,4,,,2,19,10,
6962,1,1978,,2749,1,,,,,32606,,2,4,,,2,19,6,
6963,1,1965,,1872,1,,,,,32605,,1,1,,,2,19,6,
6964,1,1985,,2129,1,,,,,32608,,2,4,,,2,19,7,
6965,1,1940,,1774,1,,,,,32608,,2,4,,,,,,
6966,1,1976,,1626,1,,,,,32605,,2,4,,,2,19,6,
6967,1,1998,,2134,1,,,,,32653,,2,4,,,2,19,10,
6968,1,1978,,1431,1,,,,,32605,,2,4,,,2,19,6,
6969,1,1990,,1661,1,,,,,32605,,1,1,,,2,19,8,
6970,1,1992,,1766,1,,,,,32605,,1,1,,,2,19,10,
6971,1,1985,,1654,1,,,,,32607,,2,4,,,2,19,7,
6972,1,1973,,2334,1,,,,,32608,,2,4,,,2,19,6,
6973,1,1974,,1197,1,,,,,32605,,2,4,,,2,19,6,
6974,1,1997,,2100,1,,,,,32653,,2,4,,,2,19,10,
6975,1,1988,,1694,1,,,,,32608,,2,4,,,2,19,8,
6976,1,1978,,1453,1,,,,,32606,,2,4,,,2,19,6,
6977,1,1997,,2436,2,,,,,32607,,2,4,,,2,19,10,
6978,1,1964,,1144,1,,,,,32641,,2,4,,,,,,
6979,1,1961,,1249,1,,,,,32641,,2,4,,,2,19,6,
6980,1,1967,,2518,2,,,,,32601,,1,1,,,2,19,6,
6981,1,1970,,2108,1,,,,,32607,,1,1,,,2,19,6,
6982,1,1972,,910,1,,,,,32601,,2,4,,,,,,
6983,1,1990,,2360,2,,,,,32605,,2,4,,,2,19,8,
6984,1,1969,,872,1,,,,,32608,,2,4,,,,,,
6985,1,1974,,1309,1,,,,,32605,,2,4,,,2,19,6,
6986,1,1972,,1724,1,,,,,32605,,2,4,,,2,19,6,
6987,1,1969,,1517,1,,,,,32605,,2,4,,,2,19,6,
6988,1,1991,,1961,1,,,,,32605,,1,1,,,2,19,10,
6989,1,1981,,1742,1,,,,,32606,,2,4,,,2,19,7,
6990,1,1976,,1284,1,,,,,32605,,2,4,,,2,19,6,
6991,1,1983,,1670,1,,,,,32606,,2,4,,,2,19,7,
6992,1,1977,,1248,1,,,,,32606,,2,4,,,2,19,6,
6993,1,1975,,6174,2,,,,,32607,,2,4,,,2,19,6,
6994,1,1965,,1296,1,,,,,32607,,1,1,,,2,19,6,
6995,1,1995,,2444,1,,,,,32607,,1,1,,,2,19,10,
6996,1,1976,,1299,1,,,,,32605,,2,4,,,2,19,6,
6997,1,1976,,1372,1,,,,,32605,,2,4,,,2,19,6,
6998,1,1978,,1672,1,,,,,32606,,2,4,,,2,19,6,
6999,1,1999,,4036,2,,,,,32608,,2,4,,,2,19,10,
7000,1,1975,,1217,1,,,,,32605,,2,4,,,2,19,6,
7001,1,1970,,1176,1,,,,,32605,,2,4,,,2,19,6,
7002,1,1995,,2167,1,,,,,32653,,2,4,,,2,19,10,
7003,1,1997,,2489,1,,,,,32608,,2,4,,,2,19,10,
7004,1,1973,,1843,1,,,,,32606,,2,4,,,2,19,6,
7005,1,1977,,1568,1,,,,,32606,,2,4,,,2,19,6,
7006,1,1998,,5214,1,,,,,32608,,2,4,,,2,19,10,
7007,1,1984,,1454,1,,,,,32606,,2,4,,,2,19,7,
7008,1,1997,,2160,1,,,,,32608,,2,4,,,2,19,10,
7009,1,1980,,1755,1,,,,,32607,,1,1,,,2,19,13,
7010,1,1977,,1384,1,,,,,32606,,2,4,,,2,19,6,
7011,1,2005,,2200,1,,,,,32608,,2,4,,,2,19,12,
7012,1,1976,,1653,1,,,,,32606,,2,4,,,2,19,6,
7013,1,1998,,1680,1,,,,,32608,,2,4,,,2,19,10,
7014,1,1960,,1138,1,,,,,32601,,2,4,,,,,,
7015,1,1987,,1401,1,,,,,32607,,2,4,,,2,19,8,
7016,1,1998,,2218,1,,,,,32608,,2,4,,,2,19,10,
7017,1,1940,,1156,1,,,,,32641,,2,4,,,,,,
7018,1,1962,,972,1,,,,,32641,,2,4,,,,,,
7019,1,1998,,2220,1,,,,,32641,,2,4,,,2,19,10,
7020,1,2001,,2569,1,,,,,32605,,1,1,,,2,19,10,
7021,1,1970,,2333,2,,,,,32607,,2,4,,,2,19,6,
7022,1,1970,,2472,1,,,,,32607,,1,1,,,2,19,6,
7023,1,1976,,2654,1,,,,,32607,,2,4,,,2,19,6,
7024,1,1964,,1149,1,,,,,32601,,2,4,,,2,19,6,
7025,1,1970,,2084,1,,,,,32603,,2,4,,,2,19,6,
7026,1,1978,,2430,1,,,,,32607,,1,1,,,2,19,6,
7027,1,1954,,1248,1,,,,,32641,,2,4,,,2,19,6,
7028,1,1945,,1248,1,,,,,32601,,1,1,,,2,19,6,
7029,1,1967,,816,1,,,,,32609,,2,4,,,2,19,6,
7030,1,1973,,1189,1,,,,,32605,,2,4,,,2,19,6,
7031,1,1970,,1532,1,,,,,32605,,2,4,,,2,19,6,
7032,1,1977,,3505,3,,,,,32606,,2,4,,,2,19,6,
7033,1,1979,,1920,1,,,,,32605,,2,4,,,2,19,6,
7034,1,1963,,1040,1,,,,,32605,,2,4,,,2,19,6,
7035,1,1970,,1249,1,,,,,32605,,2,4,,,2,19,6,
7036,1,1990,,1749,1,,,,,32605,,1,1,,,2,19,8,
7037,1,1992,,1771,1,,,,,32605,,1,1,,,2,19,10,
7038,1,1974,,1458,1,,,,,32608,,2,4,,,2,19,6,
7039,1,1964,,1390,1,,,,,32605,,2,4,,,2,19,6,
7040,1,1966,,1118,1,,,,,32605,,2,4,,,2,19,6,
7041,1,1992,,1436,1,,,,,32606,,2,4,,,2,19,10,
7042,1,1964,,1461,1,,,,,32605,,2,4,,,2,19,6,
7043,1,1954,,1328,1,,,,,32605,,2,4,,,,,,
7044,1,1965,,1118,1,,,,,32605,,2,4,,,2,19,6,
7045,1,1988,,2767,1,,,,,32606,,2,4,,,2,19,8,
7046,1,1979,,1860,1,,,,,32606,,2,4,,,2,19,6,
7047,1,1981,,2447,3,,,,,32606,,2,4,,,2,19,7,
7048,1,2005,,1549,1,,,,,32608,,2,4,,,2,19,12,
7049,1,1953,,844,1,,,,,32608,,2,4,,,,,,
7050,1,1959,,1861,1,,,,,32605,,2,4,,,2,19,6,
7051,1,1974,,1469,1,,,,,32605,,2,4,,,2,19,6,
7052,1,1965,,1427,1,,,,,32605,,2,4,,,2,19,6,
7053,1,1984,,2479,1,,,,,32606,,2,4,,,2,19,7,
7054,1,1979,,2679,3,,,,,32606,,2,4,,,2,19,6,
7055,1,2005,,1514,1,,,,,32608,,2,4,,,2,19,12,
7056,1,1960,,1386,1,,,,,32605,,2,4,,,2,19,6,
7057,1,1973,,1182,1,,,,,32605,,2,4,,,2,19,6,
7058,1,1999,,2017,,,,,,32605,,1,1,,,2,19,10,
7059,1,1992,,1519,1,,,,,32605,,2,4,,,2,19,10,
7060,1,2005,,1588,1,,,,,32608,,2,4,,,2,19,12,
7061,1,1972,,1652,1,,,,,32608,,2,4,,,2,19,6,
7062,1,1969,,1582,1,,,,,32605,,2,4,,,2,19,6,
7063,1,1991,,1340,1,,,,,32606,,1,1,,,2,19,10,
7064,1,2002,,1380,1,,,,,32653,,2,4,,,2,19,10,
7065,1,2000,,2616,2,,,,,32608,,2,4,,,2,19,10,
7066,1,1997,,1188,1,,,,,32653,,2,4,,,2,19,10,
7067,1,1970,,2149,1,,,,,32605,,2,4,,,2,19,6,
7068,1,1997,,1534,1,,,,,32653,,2,4,,,2,19,10,
7069,1,1976,,1332,1,,,,,32607,,2,4,,,2,19,6,
7070,1,1970,,1610,1,,,,,32607,,2,4,,,,,,
7071,1,1980,,1472,1,,,,,32607,,1,1,,,2,19,13,
7072,1,1983,,1584,1,,,,,32607,,2,4,,,2,19,7,
7073,1,1975,,1648,1,,,,,32607,,1,1,,,2,19,6,
7074,1,1978,,1200,1,,,,,32607,,1,1,,,2,19,6,
7075,1,1980,,2810,1,,,,,32607,,2,4,,,2,19,13,
7076,1,1983,,1244,1,,,,,32606,,2,4,,,2,19,7,
7077,1,1980,,1616,1,,,,,32653,,2,4,,,2,19,13,
7078,1,1983,,2050,1,,,,,32653,,1,1,,,2,19,7,
7079,1,1995,,4103,2,,,,,32653,,2,4,,,2,19,10,
7080,1,1964,,1066,1,,,,,32608,,2,4,,,2,19,6,
7081,1,1991,,1300,1,,,,,32608,,2,4,,,2,19,10,
7082,1,1968,,2763,1,,,,,32605,,2,4,,,2,19,6,
7083,1,1997,,2000,2,,,,,32608,,2,4,,,2,19,10,
7084,1,1972,,2184,1,,,,,32605,,2,4,,,2,19,6,
7085,1,1967,,2743,1,,,,,32605,,2,4,,,2,19,6,
7086,1,1993,,1523,1,,,,,32606,,1,1,,,2,19,10,
7087,1,1997,,3159,2,,,,,32653,,2,4,,,2,19,10,
7088,1,1993,,1503,1,,,,,32606,,1,1,,,2,19,10,
7089,1,1969,,1817,1,,,,,32605,,2,4,,,2,19,6,
7090,1,1979,,1690,1,,,,,32606,,2,4,,,2,19,6,
7091,1,1999,,2525,1,,,,,32653,,2,4,,,2,19,10,
7092,1,1995,,2481,2,,,,,32653,,2,4,,,2,19,10,
7093,1,1992,,2183,1,,,,,32653,,2,4,,,2,19,10,
7094,1,1992,,1494,1,,,,,32606,,1,1,,,2,19,10,
7095,1,1973,,1125,1,,,,,32606,,2,4,,,2,19,6,
7096,1,1979,,1387,1,,,,,32606,,2,4,,,2,19,6,
7097,1,1977,,1697,1,,,,,32606,,2,4,,,2,19,6,
7098,1,1999,,2095,1,,,,,32653,,2,4,,,2,19,10,
7099,1,1982,,1262,1,,,,,32608,,2,4,,,2,19,7,
7100,1,1993,,1656,1,,,,,32608,,2,4,,,2,19,10,
7101,1,1992,,1822,1,,,,,32605,,2,4,,,2,19,10,
7102,1,1984,,1404,1,,,,,32608,,2,4,,,2,19,7,
7103,1,1993,,1582,1,,,,,32605,,2,4,,,2,19,10,
7104,1,1971,,1144,1,,,,,32605,,2,4,,,2,19,6,
7105,1,1991,,1297,1,,,,,32608,,2,4,,,2,19,10,
7106,1,1930,,1060,1,,,,,32601,,2,4,,,,,,
7107,1,1971,,1404,1,,,,,32607,,1,1,,,2,19,6,
7108,1,1970,,1080,1,,,,,32641,,1,1,,,,,,
7109,1,1958,,1084,1,,,,,32641,,1,1,,,2,19,6,
7110,1,1956,,672,1,,,,,32641,,2,4,,,,,,
7111,1,1970,,1195,1,,,,,32607,,2,4,,,2,19,6,
7112,1,1987,,1413,1,,,,,32607,,2,4,,,2,19,8,
7113,1,1984,,2509,1,,,,,32607,,2,4,,,2,19,7,
7114,1,1994,,3140,1,,,,,32653,,2,4,,,2,19,10,
7115,1,1995,,1847,1,,,,,32605,,2,4,,,2,19,10,
7116,1,1999,,2798,1,,,,,32653,,2,4,,,2,19,10,
7117,1,1984,,1719,3,,,,,32653,,1,1,,,2,19,7,
7118,1,1992,,1439,1,,,,,32606,,1,1,,,2,19,10,
7119,1,1991,,1424,1,,,,,32606,,1,1,,,2,19,10,
7120,1,1996,,2611,2,,,,,32653,,2,4,,,2,19,10,
7121,1,1992,,1800,1,,,,,32605,,2,4,,,2,19,10,
7122,1,1968,,2446,1,,,,,32605,,2,4,,,2,19,6,
7123,1,1999,,1770,1,,,,,32605,,1,1,,,2,19,10,
7124,1,1969,,1949,1,,,,,32605,,2,4,,,2,19,6,
7125,1,1997,,1535,1,,,,,32605,,1,1,,,2,19,10,
7126,1,2000,,1807,,,,,,32653,,2,4,,,2,19,10,
7127,1,1993,,1770,1,,,,,32653,,2,4,,,2,19,10,
7128,1,1964,,2264,1,,,,,32605,,2,4,,,2,19,6,
7129,1,1969,,1726,1,,,,,32605,,2,4,,,2,19,6,
7130,1,1969,,1344,1,,,,,32605,,2,4,,,2,19,6,
7131,1,1962,,1632,1,,,,,32641,,2,4,,,2,19,6,
7132,1,1976,,1716,1,,,,,32605,,2,4,,,2,19,6,
7133,1,1969,,2302,1,,,,,32605,,2,4,,,2,19,6,
7134,1,1993,,2655,1,,,,,32605,,2,4,,,2,19,10,
7135,1,1964,,1660,1,,,,,32608,,2,4,,,2,19,6,
7136,1,1986,,1229,1,,,,,32606,,1,1,,,2,19,8,
7137,1,1962,,1618,1,,,,,32605,,2,4,,,,,,
7138,1,1972,,2177,1,,,,,32605,,2,4,,,2,19,6,
7139,1,1967,,1837,1,,,,,32608,,2,4,,,2,19,6,
7140,1,1969,,1816,1,,,,,32605,,2,4,,,2,19,6,
7141,1,1989,,1594,1,,,,,32653,,2,4,,,2,19,8,
7142,1,1972,,1854,1,,,,,32608,,2,4,,,2,19,6,
7143,1,1982,,2359,1,,,,,32608,,2,4,,,2,19,7,
7144,1,1983,,1362,1,,,,,32606,,1,1,,,2,19,7,
7145,1,1969,,1460,1,,,,,32605,,2,4,,,2,19,6,
7146,1,1984,,1122,1,,,,,32606,,2,4,,,2,19,7,
7147,1,1986,,2937,1,,,,,32608,,1,1,,,2,19,8,
7148,1,2000,,2530,1,,,,,32607,,2,4,,,2,19,10,
7149,1,1983,,1362,1,,,,,32606,,1,1,,,2,19,7,
7150,1,1987,,1362,1,,,,,32606,,1,1,,,2,19,8,
7151,1,1975,,1471,1,,,,,32607,,2,4,,,2,19,6,
7152,1,1976,,2662,1,,,,,32607,,1,1,,,2,19,6,
7153,1,1999,,2178,1,,,,,32607,,2,4,,,2,19,10,
7154,1,1969,,1681,1,,,,,32605,,2,4,,,2,19,6,
7155,1,1981,,1260,1,,,,,32606,,2,4,,,2,19,7,
7156,1,1970,,1360,1,,,,,32607,,2,4,,,2,19,6,
7157,1,1975,,1901,1,,,,,32607,,2,4,,,2,19,6,
7158,1,1976,,1917,1,,,,,32607,,1,1,,,2,19,6,
7159,1,1976,,2982,1,,,,,32607,,1,1,,,2,19,6,
7160,1,1976,,1999,1,,,,,32607,,1,1,,,2,19,6,
7161,1,1999,,2739,2,,,,,32608,,2,4,,,2,19,10,
7162,1,1964,,1964,1,,,,,32605,,2,4,,,2,19,6,
7163,1,1977,,2089,1,,,,,32607,,1,1,,,2,19,6,
7164,1,1987,,2765,1,,,,,32608,,2,4,,,2,19,8,
7165,1,1998,,3416,2,,,,,32607,,2,4,,,2,19,10,
7166,1,1968,,1692,1,,,,,32605,,2,4,,,2,19,6,
7167,1,1984,,1158,1,,,,,32606,,2,4,,,2,19,7,
7168,1,1983,,1614,1,,,,,32607,,2,4,,,2,19,7,
7169,1,1998,,2556,1,,,,,32607,,2,4,,,2,19,10,
7170,1,1969,,1561,1,,,,,32605,,2,4,,,2,19,6,
7171,1,1976,,1746,1,,,,,32605,,2,4,,,2,19,6,
7172,1,1970,,2121,1,,,,,32608,,1,1,,,2,19,6,
7173,1,1999,,2564,1,,,,,32608,,2,4,,,2,19,10,
7174,1,1976,,975,1,,,,,32609,,2,4,,,2,19,6,
7175,1,1970,,1456,1,,,,,32605,,2,4,,,2,19,6,
7176,1,1969,,1758,1,,,,,32605,,2,4,,,2,19,6,
7177,1,1980,,1400,1,,,,,32605,,2,4,,,2,19,13,
7178,1,1990,,1532,2,,,,,32653,,2,4,,,2,19,8,
7179,1,1965,,1664,1,,,,,32641,,2,4,,,2,19,6,
7180,1,1973,,2193,1,,,,,32608,,2,4,,,2,19,6,
7181,1,1987,,2431,3,,,,,32608,,2,4,,,2,19,8,
7182,1,2001,,2390,,,,,,32607,,2,4,,,2,19,10,
7183,1,1976,,1153,1,,,,,32609,,2,4,,,2,19,6,
7184,1,1985,,1564,1,,,,,32606,,1,1,,,2,19,7,
7185,1,1970,,2048,1,,,,,32605,,2,4,,,2,19,6,
7186,1,1969,,1646,1,,,,,32605,,2,4,,,2,19,6,
7187,1,1975,,1920,1,,,,,32606,,2,4,,,2,19,6,
7188,1,1988,,1335,1,,,,,32653,,2,4,,,2,19,8,
7189,1,1970,,1585,1,,,,,32641,,2,4,,,2,19,6,
7190,1,1968,,1821,1,,,,,32608,,2,4,,,2,19,6,
7191,1,1989,,2429,2,,,,,32608,,2,4,,,2,19,8,
7192,1,1969,,1847,1,,,,,32605,,2,4,,,2,19,6,
7193,1,1975,,1500,1,,,,,32605,,2,4,,,2,19,6,
7194,1,1965,,1620,1,,,,,32641,,2,4,,,2,19,6,
7195,1,1968,,1656,1,,,,,32608,,1,1,,,2,19,6,
7196,1,1983,,1476,1,,,,,32606,,1,1,,,2,19,7,
7197,1,1989,,1346,1,,,,,32653,,2,4,,,2,19,8,
7198,1,1999,,2679,2,,,,,32607,,2,4,,,2,19,10,
7199,1,1984,,1274,1,,,,,32606,,2,4,,,2,19,7,
7200,1,1989,,1711,1,,,,,32653,,2,4,,,2,19,8,
7201,1,1999,,2659,2,,,,,32607,,2,4,,,2,19,10,
7202,1,1984,,1224,1,,,,,32606,,1,1,,,2,19,7,
7203,1,1990,,2122,1,,,,,32606,,2,4,,,2,19,8,
7204,1,1975,,1512,1,,,,,32607,,2,4,,,2,19,6,
7205,1,1970,,1708,1,,,,,32607,,2,4,,,2,19,6,
