DataJamID,YEAR,AnnualElec_kWh
25122,2010,10982
25123,2010,11894
25124,2010,11191
25125,2010,5196
25126,2010,8094
25127,2010,9653
25128,2010,8123
25129,2010,11585
25130,2010,5813
25131,2010,21771
25132,2010,17438
25133,2010,10891
25134,2010,17884
25135,2010,6779
25136,2010,16354
25137,2010,19726
25138,2010,20211
25139,2010,9365
25140,2010,8041
25141,2010,12666
25142,2010,13788
25143,2010,14017
25144,2010,10069
25146,2010,14169
25147,2010,8953
25148,2010,11357
25149,2010,8706
25150,2010,17667
25151,2010,17131
25152,2010,17442
25153,2010,8534
25154,2010,8292
25155,2010,20909
25156,2010,8244
25157,2010,6982
25158,2010,14509
25159,2010,9368
25160,2010,6720
25161,2010,13891
25162,2010,22365
25163,2010,17715
25164,2010,10174
25165,2010,6724
25166,2010,9977
25167,2010,16658
25168,2010,8953
25169,2010,8746
25170,2010,8853
25171,2010,14164
25172,2010,9866
25173,2010,11738
25174,2010,9785
25175,2010,10038
25176,2010,6131
25177,2010,14310
25178,2010,11226
25179,2010,17296
25180,2010,16492
25181,2010,12499
25182,2010,17676
25183,2010,17203
25184,2010,4388
25185,2010,12038
25186,2010,26950
25187,2010,9790
25188,2010,8034
25189,2010,7617
25190,2010,15108
25191,2010,16286
25192,2010,7964
25193,2010,12996
25194,2010,11305
25195,2010,16608
25196,2010,3020
25197,2010,15448
25198,2010,13023
25199,2010,15441
25200,2010,12614
25201,2010,9321
25202,2010,12363
25203,2010,1533
25204,2010,11467
25205,2010,22435
25206,2010,23782
25207,2010,5873
25208,2010,10060
25209,2010,10062
25211,2010,17982
25212,2010,5972
25213,2010,8927
25214,2010,14893
25215,2010,16694
25217,2010,5577
25218,2010,17867
25219,2010,19351
25220,2010,5147
25221,2010,9854
25223,2010,6343
25224,2010,7309
25225,2010,10331
25226,2010,16939
25227,2010,9002
25228,2010,7679
25229,2010,1804
25230,2010,26323
25231,2010,16421
25232,2010,7778
25233,2010,8811
25234,2010,8237
25235,2010,11887
25237,2010,2527
25238,2010,11148
25239,2010,16206
25240,2010,11409
25242,2010,23604
25243,2010,13939
25244,2010,18856
25245,2010,5269
25246,2010,10118
25247,2010,6521
25248,2010,14986
25249,2010,16813
25250,2010,20814
25251,2010,6756
25252,2010,20384
25253,2010,8500
25254,2010,7960
25255,2010,18917
25256,2010,12410
25257,2010,18590
25258,2010,9898
25259,2010,15499
25260,2010,22326
25261,2010,20067
25262,2010,14688
25263,2010,12088
25264,2010,7317
25265,2010,13315
25266,2010,6451
25267,2010,12188
25268,2010,15116
25269,2010,26979
25270,2010,18038
25271,2010,5181
25272,2010,12590
25273,2010,12354
25274,2010,5453
25275,2010,12359
25276,2010,12380
25277,2010,10268
25278,2010,9160
25279,2010,17009
25280,2010,9535
25281,2010,8467
25282,2010,9588
25283,2010,13421
25284,2010,19407
25285,2010,15400
25286,2010,13541
25287,2010,13292
25289,2010,24398
25290,2010,9090
25292,2010,2985
25293,2010,8440
25294,2010,6610
25295,2010,13085
25296,2010,7910
25297,2010,6530
25298,2010,8715
25299,2010,13100
25300,2010,12676
25301,2010,10368
25302,2010,12913
25303,2010,23947
25304,2010,15573
25305,2010,10930
25306,2010,11228
25307,2010,14285
25308,2010,8626
25309,2010,8964
25310,2010,11868
25311,2010,4232
25312,2010,8850
25313,2010,12716
25314,2010,9329
25315,2010,6850
25316,2010,10181
25317,2010,10482
25318,2010,9719
25319,2010,7525
25320,2010,13190
25321,2010,8136
25323,2010,10087
25324,2010,9711
25325,2010,10611
25326,2010,7440
25328,2010,5541
25329,2010,6747
25330,2010,8879
25331,2010,20761
25332,2010,12446
25333,2010,9241
25334,2010,13202
25335,2010,18646
25336,2010,13322
25337,2010,5152
25338,2010,18546
25339,2010,12030
25340,2010,16216
25341,2010,17068
25342,2010,9631
25344,2010,11664
25345,2010,13365
25346,2010,20876
25347,2010,8896
25348,2010,16063
25349,2010,21923
25350,2010,8677
25351,2010,14211
25352,2010,26117
25353,2010,10705
25354,2010,27577
25355,2010,12359
25356,2010,9266
25357,2010,10853
25358,2010,19293
25359,2010,18224
25360,2010,10630
25361,2010,5712
25362,2010,7233
25363,2010,7977
25364,2010,7262
25365,2010,11688
25366,2010,10378
25367,2010,13280
25369,2010,11485
25370,2010,19791
25371,2010,9036
25372,2010,12177
25373,2010,13408
25374,2010,18464
25375,2010,8244
25376,2010,10219
25377,2010,14324
25378,2010,14255
25379,2010,10588
25380,2010,10761
25381,2010,14688
25382,2010,2630
25383,2010,9513
25384,2010,7579
25385,2010,46847
25386,2010,15949
25387,2010,6506
25388,2010,5037
25389,2010,8464
25390,2010,8630
25391,2010,17130
25392,2010,14073
25393,2010,23858
25394,2010,15029
25395,2010,4977
25396,2010,12689
25397,2010,16979
25398,2010,13489
25399,2010,6509
25400,2010,11529
25401,2010,18156
25403,2010,14337
25404,2010,11560
25405,2010,7739
25406,2010,14761
25407,2010,22885
25408,2010,13485
25409,2010,13755
25410,2010,15961
25411,2010,12468
25412,2010,6513
25413,2010,9946
25414,2010,5548
25415,2010,8366
25416,2010,10209
25417,2010,10169
25418,2010,21271
25419,2010,7301
25421,2010,15168
25422,2010,4843
25423,2010,9355
25424,2010,13402
25425,2010,12176
25426,2010,11860
25427,2010,5517
25428,2010,21269
25429,2010,6238
25430,2010,6018
25431,2010,8688
25432,2010,12152
25433,2010,9744
25434,2010,2740
25435,2010,9425
25436,2010,25117
25437,2010,12888
25438,2010,16592
25439,2010,2665
25440,2010,12265
25441,2010,5628
25442,2010,10692
25443,2010,6950
25444,2010,11907
25445,2010,16627
25446,2010,13041
25447,2010,6882
25448,2010,3150
25449,2010,14479
25450,2010,8949
25451,2010,12975
25452,2010,12476
25454,2010,34712
25455,2010,7893
25456,2010,7932
25457,2010,9929
25458,2010,9370
25459,2010,9486
25460,2010,9705
25461,2010,16090
25462,2010,10071
25463,2010,7421
25464,2010,11225
25465,2010,5567
25466,2010,20819
25467,2010,13400
25468,2010,21393
25469,2010,13325
25470,2010,7631
25471,2010,19558
25472,2010,9586
25473,2010,12892
25474,2010,9866
25475,2010,12889
25476,2010,14743
25477,2010,15285
25478,2010,11251
25479,2010,8212
25480,2010,12906
25481,2010,15250
25483,2010,11944
25484,2010,7487
25485,2010,15349
25486,2010,7454
25487,2010,15559
25488,2010,14058
25489,2010,31639
25490,2010,7660
25491,2010,9228
25492,2010,11136
25493,2010,10940
25494,2010,5915
25495,2010,11701
25496,2010,29261
25497,2010,11635
25498,2010,16510
25499,2010,5457
25500,2010,8509
25501,2010,6043
25502,2010,10869
25503,2010,11781
25504,2010,4743
25506,2010,7251
25507,2010,7939
25508,2010,7468
25509,2010,15685
25510,2010,3867
25511,2010,9030
25512,2010,2375
25513,2010,5983
25515,2010,9618
25516,2010,11729
25519,2010,13285
25520,2010,9759
25521,2010,13235
25522,2010,4466
25523,2010,4091
25524,2010,6409
25525,2010,11444
25526,2010,17951
25527,2010,1207
25528,2010,17088
25529,2010,20354
25531,2010,14343
25532,2010,7176
25533,2010,4889
25534,2010,7775
25535,2010,6192
25536,2010,10696
25537,2010,11988
25538,2010,16906
25539,2010,8318
25540,2010,20789
25541,2010,17102
25542,2010,11886
25543,2010,10149
25544,2010,8125
25545,2010,24748
25546,2010,12750
25547,2010,8419
25548,2010,8350
25549,2010,7587
25550,2010,8628
25551,2010,26512
25552,2010,10231
25553,2010,21438
25554,2010,4471
25555,2010,6787
25556,2010,14028
25557,2010,6342
25558,2010,14225
25559,2010,16752
25560,2010,12415
25561,2010,10277
25562,2010,8520
25563,2010,22140
25564,2010,6163
25565,2010,14540
25566,2010,10117
25567,2010,9835
25568,2010,7387
25569,2010,17203
25570,2010,8516
25571,2010,15685
25572,2010,9071
25573,2010,11997
25574,2010,6722
25575,2010,12817
25576,2010,9813
25577,2010,13535
25579,2010,20888
25580,2010,15887
25581,2010,6301
25582,2010,7415
25583,2010,12258
25584,2010,6012
25585,2010,23232
25586,2010,9885
25587,2010,12128
25590,2010,10034
25591,2010,7437
25592,2010,15062
25593,2010,11370
25594,2010,8878
25595,2010,16220
25596,2010,5208
25597,2010,10899
25598,2010,5191
25599,2010,2318
25600,2010,14294
25601,2010,17039
25602,2010,24713
25603,2010,8339
25605,2010,11879
25606,2010,12007
25607,2010,8870
25608,2010,12380
25609,2010,12843
25610,2010,8131
25611,2010,10281
25613,2010,21226
25614,2010,7064
25615,2010,25587
25617,2010,9283
25618,2010,5693
25619,2010,12404
25620,2010,11796
25621,2010,7777
25622,2010,8784
25624,2010,21705
25625,2010,8545
25626,2010,10634
25627,2010,9748
25628,2010,7941
25629,2010,24558
25630,2010,22908
25631,2010,15015
25632,2010,6701
25633,2010,20261
25634,2010,10321
25635,2010,11061
25636,2010,5488
25637,2010,16345
25638,2010,29547
25639,2010,6303
25640,2010,13826
25641,2010,14074
25642,2010,36737
25643,2010,19368
25644,2010,2268
25645,2010,6634
25646,2010,11723
25647,2010,17594
25648,2010,7701
25649,2010,20715
25650,2010,7007
25651,2010,8600
25652,2010,4450
25653,2010,20397
25654,2010,11804
25655,2010,9816
25656,2010,7061
25657,2010,10952
25658,2010,10833
25659,2010,6991
25660,2010,6605
25661,2010,8088
25662,2010,2960
25663,2010,8150
25664,2010,19876
25665,2010,10922
25666,2010,10802
25667,2010,9128
25668,2010,6844
25669,2010,12914
25670,2010,11858
25671,2010,20973
25672,2010,7063
25673,2010,26427
25674,2010,3857
25675,2010,5754
25676,2010,10946
25677,2010,18334
25678,2010,16138
25679,2010,15547
25680,2010,6263
25681,2010,10086
25682,2010,8215
25683,2010,15790
25684,2010,18217
25685,2010,9493
25686,2010,3620
25687,2010,15048
25688,2010,14703
25689,2010,10519
25690,2010,10885
25691,2010,9526
25692,2010,6259
25693,2010,3955
25695,2010,37292
25696,2010,6892
25697,2010,16404
25698,2010,6830
25699,2010,3622
25700,2010,12045
25701,2010,7778
25702,2010,6073
25703,2010,13202
25704,2010,15157
25706,2010,11098
25707,2010,12072
25708,2010,11907
25709,2010,8167
25710,2010,39773
25711,2010,16189
25712,2010,10608
25713,2010,20060
25714,2010,3705
25715,2010,20394
25717,2010,13420
25718,2010,11609
25719,2010,9842
25720,2010,7839
25721,2010,6524
25722,2010,6804
25723,2010,16138
25724,2010,14397
25725,2010,7666
25726,2010,18754
25727,2010,9615
25728,2010,12209
25729,2010,13473
25730,2010,13310
25732,2010,15707
25733,2010,11339
25734,2010,11701
25735,2010,7454
25736,2010,9576
25737,2010,8778
25738,2010,13339
25739,2010,14118
25740,2010,18604
25741,2010,21304
25742,2010,6951
25743,2010,14616
25744,2010,11795
25745,2010,11831
25746,2010,13094
25747,2010,14436
25748,2010,19939
25749,2010,10648
25750,2010,13519
25751,2010,17405
25752,2010,14440
25753,2010,6762
25754,2010,14547
25755,2010,9707
25756,2010,10821
25757,2010,16313
25758,2010,7779
25759,2010,15147
25760,2010,6932
25761,2010,11622
25762,2010,32879
25763,2010,7142
25764,2010,9391
25765,2010,17567
25766,2010,8941
25767,2010,4682
25768,2010,17344
25769,2010,12005
25770,2010,14377
25771,2010,15515
25772,2010,17100
25773,2010,20748
25774,2010,9419
25776,2010,8139
25777,2010,16422
25778,2010,21046
25779,2010,6925
25780,2010,12482
25781,2010,2157
25782,2010,19863
25783,2010,10045
25784,2010,7456
25785,2010,6348
25786,2010,11505
25787,2010,6429
25788,2010,6745
25789,2010,13043
25790,2010,10030
25791,2010,5671
25792,2010,6651
25793,2010,8119
25794,2010,14126
25795,2010,12838
25796,2010,5924
25797,2010,6080
25799,2010,12320
25800,2010,4256
25801,2010,7130
25802,2010,9600
25803,2010,5702
25804,2010,2679
25805,2010,6682
25806,2010,5917
25808,2010,5613
25809,2010,12765
25810,2010,12257
25811,2010,5908
25812,2010,7068
25813,2010,9551
25814,2010,5712
25816,2010,7231
25817,2010,1415
25818,2010,6347
25819,2010,6682
25820,2010,7236
25821,2010,16418
25822,2010,4487
25823,2010,7345
25824,2010,5178
25825,2010,6585
25826,2010,7394
25827,2010,12496
25828,2010,4565
25829,2010,7617
25830,2010,4390
25831,2010,10856
25832,2010,22030
25833,2010,4569
25834,2010,10161
25835,2010,17039
25836,2010,8300
25837,2010,10523
25838,2010,11185
25839,2010,8331
25840,2010,7740
25841,2010,6384
25842,2010,17403
25843,2010,7034
25844,2010,11019
25845,2010,7214
25847,2010,15517
25848,2010,10325
25849,2010,7073
25850,2010,18240
25852,2010,3224
25853,2010,2606
25854,2010,8680
25855,2010,15315
25856,2010,6474
25857,2010,12837
25858,2010,10028
25859,2010,14627
25861,2010,7385
25862,2010,4951
25863,2010,8786
25864,2010,5888
25865,2010,6020
25866,2010,8167
25867,2010,8821
25868,2010,9083
25869,2010,15739
25870,2010,9065
25871,2010,5395
25872,2010,7968
25873,2010,8668
25874,2010,6745
25875,2010,13574
25876,2010,13463
25877,2010,10799
25878,2010,11081
25879,2010,8155
25880,2010,16786
25881,2010,12393
25882,2010,9057
25883,2010,19342
25884,2010,19595
25885,2010,6456
25886,2010,14109
25887,2010,11195
25888,2010,12247
25889,2010,4830
25890,2010,16639
25891,2010,14304
25892,2010,14880
25893,2010,11334
25895,2010,13703
25896,2010,6984
25897,2010,4944
25898,2010,8340
25899,2010,13125
25900,2010,13301
25901,2010,8906
25902,2010,5315
25903,2010,12763
25904,2010,19044
25905,2010,6647
25906,2010,19082
25907,2010,13679
25908,2010,10793
25909,2010,20739
25910,2010,6079
25911,2010,9327
25912,2010,6791
25913,2010,9853
25914,2010,16128
25915,2010,4054
25916,2010,14993
25918,2010,10392
25919,2010,9932
25920,2010,15100
25921,2010,7629
25922,2010,8603
25923,2010,19482
25924,2010,11117
25925,2010,7669
25926,2010,10403
25927,2010,4109
25928,2010,10654
25929,2010,10956
25930,2010,9666
25931,2010,9106
25932,2010,683
25933,2010,13325
25934,2010,17746
25935,2010,8094
25936,2010,15947
25937,2010,13452
25938,2010,13240
25939,2010,8297
25940,2010,6526
25941,2010,15966
25942,2010,15198
25943,2010,10959
25944,2010,12570
25945,2010,15845
25946,2010,19786
25947,2010,11402
25948,2010,14611
25949,2010,13063
25950,2010,14676
25951,2010,12387
25952,2010,6789
25953,2010,13016
25954,2010,2329
25955,2010,5166
25957,2010,9333
25958,2010,22973
25959,2010,7902
25960,2010,8340
25961,2010,15252
25962,2010,5855
25963,2010,4975
25964,2010,11559
25965,2010,10670
25966,2010,7385
25967,2010,11462
25968,2010,8722
25969,2010,14390
25970,2010,12104
25971,2010,6423
25972,2010,15731
25973,2010,15510
25974,2010,13860
25975,2010,9089
25976,2010,6506
25977,2010,13476
25978,2010,8863
25979,2010,11068
25980,2010,9692
25981,2010,13514
25982,2010,16155
25983,2010,11347
25984,2010,8373
25985,2010,17927
25986,2010,10679
25987,2010,17471
25988,2010,10717
25989,2010,13409
25990,2010,14000
25991,2010,14606
25992,2010,20615
25993,2010,9249
25994,2010,6068
25997,2010,10535
25998,2010,6631
26000,2010,8606
26001,2010,5484
26002,2010,10529
26003,2010,10754
26004,2010,9154
26005,2010,10506
26006,2010,6304
26007,2010,13396
26008,2010,12888
26009,2010,10442
26012,2010,12892
26013,2010,5540
26016,2010,10263
26017,2010,3957
26018,2010,18822
26021,2010,14720
26022,2010,5605
26023,2010,7803
26024,2010,3999
26025,2010,14065
26026,2010,17145
26027,2010,5210
26028,2010,10486
26030,2010,12577
26031,2010,12853
26032,2010,16495
26033,2010,5372
26034,2010,5597
26036,2010,4279
26037,2010,7473
26038,2010,12079
26039,2010,6795
26040,2010,8061
26041,2010,6732
26042,2010,7279
26043,2010,8086
26044,2010,10023
26045,2010,11699
26046,2010,6538
26047,2010,8507
26048,2010,4231
26049,2010,5707
26050,2010,12717
26051,2010,8440
26052,2010,9122
26053,2010,2413
26054,2010,7195
26055,2010,7742
26056,2010,9343
26057,2010,16825
26058,2010,13305
26059,2010,12696
26060,2010,8101
26061,2010,7606
26062,2010,5434
26063,2010,6077
26064,2010,14400
26066,2010,10683
26068,2010,11913
26069,2010,8849
26070,2010,11832
26071,2010,7906
26072,2010,7959
26073,2010,7046
26074,2010,12326
26075,2010,7582
26076,2010,10368
26077,2010,8507
26078,2010,18645
26079,2010,9861
26080,2010,18115
26081,2010,9879
26083,2010,8151
26084,2010,12022
26085,2010,9804
26086,2010,10260
26087,2010,3573
26088,2010,10414
26089,2010,8566
26090,2010,11027
26091,2010,19206
26092,2010,9024
26093,2010,22350
26094,2010,10040
26095,2010,8139
26096,2010,19804
26097,2010,2284
26098,2010,10200
26099,2010,18972
26100,2010,3709
26101,2010,12781
26102,2010,17881
26103,2010,5615
26104,2010,19228
26105,2010,6920
26106,2010,5903
26107,2010,12547
26108,2010,28772
26109,2010,14864
26110,2010,7368
26111,2010,8829
26112,2010,3198
26113,2010,2318
26114,2010,7080
26115,2010,9879
26116,2010,6331
26117,2010,14402
26118,2010,3504
26119,2010,16709
26120,2010,8973
26121,2010,3097
26123,2010,9927
26124,2010,6922
26125,2010,3123
26126,2010,15874
26128,2010,11644
26129,2010,12890
26130,2010,9593
26131,2010,14711
26132,2010,17788
26133,2010,15580
26134,2010,9849
26135,2010,7210
26136,2010,13195
26137,2010,11156
26139,2010,9918
26140,2010,11457
26141,2010,15737
26142,2010,12055
26143,2010,17205
26144,2010,8121
26145,2010,9594
26146,2010,10018
26147,2010,12600
26148,2010,28849
26149,2010,13966
26150,2010,6210
26151,2010,14484
26152,2010,15667
26154,2010,14937
26155,2010,9477
26156,2010,8883
26157,2010,11325
26158,2010,7804
26159,2010,3829
26160,2010,3853
26161,2010,8757
26162,2010,15231
26163,2010,13755
26164,2010,16335
26165,2010,12207
26166,2010,3864
26167,2010,14866
26168,2010,12437
26169,2010,8822
26170,2010,5920
26171,2010,15411
26172,2010,16924
26173,2010,3692
26174,2010,7164
26175,2010,12695
26176,2010,10776
26177,2010,7792
26178,2010,24679
26179,2010,5819
26180,2010,9612
26181,2010,6731
26182,2010,5163
26183,2010,10857
26184,2010,9546
26185,2010,12935
26186,2010,12429
26187,2010,4371
26188,2010,9372
26189,2010,3478
26190,2010,7972
26191,2010,17812
26192,2010,10499
26193,2010,2412
26194,2010,9437
26195,2010,9105
26196,2010,12335
26197,2010,9835
26198,2010,5130
26199,2010,13833
26200,2010,5618
26201,2010,6240
26202,2010,8819
26203,2010,7158
26204,2010,11909
26205,2010,10184
26206,2010,15292
26207,2010,13256
26208,2010,5322
26209,2010,10583
26210,2010,7213
26211,2010,12960
26212,2010,5022
26213,2010,8559
26214,2010,9541
26215,2010,20105
26216,2010,12352
26217,2010,17329
26218,2010,3846
26219,2010,10378
26220,2010,9307
26221,2010,15078
26222,2010,5237
26223,2010,5126
26224,2010,5867
26225,2010,20385
26226,2010,19828
26227,2010,12997
26228,2010,8316
26229,2010,5972
26230,2010,16233
26231,2010,9219
26232,2010,7778
26234,2010,3550
26235,2010,12130
26236,2010,11330
26237,2010,4177
26238,2010,10244
26239,2010,11865
26240,2010,23017
26241,2010,7838
26242,2010,6547
26243,2010,56219
26244,2010,13092
26245,2010,6367
26246,2010,15743
26247,2010,14916
26248,2010,20702
26249,2010,11212
26250,2010,21530
26251,2010,8550
26252,2010,8837
26253,2010,13496
26254,2010,7785
26255,2010,10709
26256,2010,10264
26257,2010,16575
26258,2010,20162
26259,2010,4943
26260,2010,5982
26262,2010,11241
26264,2010,1522
26265,2010,24576
26266,2010,13269
26267,2010,9962
26268,2010,12986
26269,2010,10927
26270,2010,17912
26271,2010,22895
26272,2010,34501
26273,2010,10645
26274,2010,4019
26275,2010,16575
26276,2010,14049
26277,2010,27814
26278,2010,26031
26279,2010,13334
26280,2010,9442
26281,2010,15570
26282,2010,12931
26283,2010,31196
26284,2010,12388
26285,2010,11663
26286,2010,14922
26287,2010,15540
26288,2010,15178
26289,2010,13647
26290,2010,18902
26291,2010,9104
26292,2010,8925
26293,2010,8530
26294,2010,6700
26295,2010,10010
26296,2010,6448
26297,2010,12353
26298,2010,10916
26299,2010,10049
26300,2010,8850
26301,2010,11495
26302,2010,21990
26303,2010,14053
26304,2010,5539
26305,2010,24836
26306,2010,20342
26307,2010,18600
26308,2010,21007
26309,2010,10980
26310,2010,15673
26311,2010,12949
26313,2010,15263
26314,2010,8060
26315,2010,12864
26316,2010,22680
26317,2010,23551
26318,2010,22222
26319,2010,9266
26320,2010,11511
26321,2010,19554
26322,2010,12311
26323,2010,7739
26324,2010,10390
26326,2010,6575
26327,2010,6946
26328,2010,10318
26329,2010,13664
26330,2010,18742
26331,2010,8260
26332,2010,13688
26333,2010,6772
26334,2010,18273
26335,2010,8358
26336,2010,21918
26337,2010,12831
26338,2010,10171
26339,2010,11976
26341,2010,8218
26342,2010,8465
26343,2010,11500
26345,2010,12404
26346,2010,10725
26347,2010,10991
26348,2010,9162
26349,2010,20146
26350,2010,15938
26351,2010,8040
26352,2010,7515
26353,2010,8296
26354,2010,6217
26355,2010,5831
26356,2010,5201
26357,2010,10800
26358,2010,8323
26359,2010,5891
26360,2010,8896
26361,2010,8972
26362,2010,6115
26363,2010,15484
26364,2010,9087
26365,2010,8203
26366,2010,10775
26367,2010,4113
26368,2010,9742
26369,2010,9520
26370,2010,7517
26371,2010,15275
26372,2010,6123
26373,2010,6352
26374,2010,12610
26376,2010,10763
26377,2010,7003
26378,2010,8999
26379,2010,7465
26380,2010,12192
26381,2010,18455
26383,2010,4283
26384,2010,5246
26385,2010,13800
26386,2010,10651
26387,2010,14791
26388,2010,5751
26389,2010,4913
26391,2010,12967
26392,2010,13715
26393,2010,17499
26394,2010,6876
26395,2010,8240
26396,2010,6953
26397,2010,11156
26398,2010,17133
26399,2010,6190
26400,2010,16783
26401,2010,6850
26402,2010,6373
26403,2010,11852
26404,2010,11561
26405,2010,19681
26406,2010,15930
26407,2010,20220
26409,2010,15053
26410,2010,14826
26411,2010,20447
26412,2010,6513
26413,2010,5582
26414,2010,14516
26415,2010,8251
26416,2010,11587
26417,2010,13029
26418,2010,15193
26419,2010,15215
26421,2010,15902
26422,2010,7461
26423,2010,11420
26424,2010,10450
26425,2010,9763
26426,2010,29231
26427,2010,10821
26428,2010,10599
26429,2010,8073
26430,2010,11586
26431,2010,9545
26432,2010,10469
26433,2010,10004
26434,2010,18641
26435,2010,8109
26436,2010,11999
26437,2010,11709
26438,2010,7743
26439,2010,7455
26440,2010,14066
26441,2010,13065
26442,2010,18053
26443,2010,16323
26444,2010,27249
26445,2010,16085
26446,2010,14761
26447,2010,18845
26448,2010,14767
26449,2010,21446
26450,2010,11805
26451,2010,13980
26452,2010,6385
26453,2010,16803
26454,2010,13186
26455,2010,14142
26456,2010,12861
26457,2010,16296
26458,2010,4556
26459,2010,9826
26460,2010,14106
26461,2010,1065
26462,2010,33614
26463,2010,15592
26464,2010,16229
26466,2010,17249
26467,2010,9158
26468,2010,17921
26469,2010,21671
26471,2010,14769
26472,2010,6455
26473,2010,10568
26474,2010,19673
26475,2010,7812
26476,2010,14286
26477,2010,10329
26478,2010,10539
26479,2010,8269
26480,2010,11890
26481,2010,14324
26482,2010,13622
26483,2010,15245
26484,2010,7656
26485,2010,12832
26486,2010,10660
26487,2010,21306
26488,2010,15356
26489,2010,4334
26490,2010,5501
26491,2010,7691
26492,2010,12555
26493,2010,6416
26494,2010,28567
26495,2010,6629
26496,2010,14835
26499,2010,16057
26500,2010,13844
26501,2010,14663
26502,2010,12346
26503,2010,11967
26504,2010,7891
26505,2010,9363
26506,2010,9501
26507,2010,13597
26508,2010,15886
26509,2010,9728
26510,2010,8542
26512,2010,16445
26513,2010,17780
26514,2010,14966
26515,2010,4125
26516,2010,8548
26517,2010,6400
26518,2010,10330
26519,2010,2772
26520,2010,9305
26521,2010,17151
26522,2010,16564
26523,2010,7171
26524,2010,10482
26525,2010,10678
26526,2010,14558
26527,2010,11032
26528,2010,3094
26529,2010,21969
26530,2010,15643
26532,2010,9689
26533,2010,17230
26534,2010,10162
26535,2010,6992
26536,2010,9247
26537,2010,12675
26538,2010,7213
26539,2010,14711
26540,2010,10216
26541,2010,6878
26542,2010,14044
26543,2010,11411
26544,2010,5959
26545,2010,13172
26546,2010,17992
26547,2010,4494
26548,2010,15174
26549,2010,6848
26550,2010,5215
26551,2010,9797
26552,2010,25995
26553,2010,4607
26554,2010,14752
26555,2010,5351
26556,2010,5849
26557,2010,15223
26558,2010,22292
26559,2010,17822
26560,2010,12882
26561,2010,4149
26562,2010,15965
26563,2010,32911
26564,2010,12863
26565,2010,19537
26566,2010,4387
26567,2010,16944
26568,2010,8946
26569,2010,9617
26570,2010,11293
26571,2010,13751
26572,2010,4039
26573,2010,6035
26574,2010,8987
26575,2010,14228
26576,2010,11074
26577,2010,6871
26578,2010,12402
26579,2010,18647
26580,2010,16788
26581,2010,5229
26582,2010,10803
26583,2010,6647
26584,2010,7336
26585,2010,3088
26586,2010,2695
26587,2010,5663
26589,2010,13556
26591,2010,6633
26592,2010,7331
26593,2010,3612
26594,2010,13880
26595,2010,12649
26596,2010,11561
26597,2010,5958
26598,2010,11624
26600,2010,9394
26601,2010,7894
26602,2010,22714
26603,2010,4060
26605,2010,32290
26607,2010,13809
26608,2010,6702
26609,2010,17441
26610,2010,4729
26611,2010,8180
26612,2010,8146
26613,2010,11610
26614,2010,12010
26615,2010,8394
26616,2010,8257
26617,2010,9325
26618,2010,13912
26619,2010,12130
26620,2010,9484
26621,2010,3075
26622,2010,3873
26623,2010,6199
26624,2010,11482
26625,2010,3284
26626,2010,5419
26627,2010,9696
26628,2010,12071
26629,2010,5175
26631,2010,6971
26634,2010,24808
26635,2010,7436
26636,2010,8397
26637,2010,5409
26638,2010,5333
26640,2010,16589
26641,2010,16327
26642,2010,19089
26643,2010,10622
26644,2010,5010
26645,2010,6712
26646,2010,7699
26648,2010,10646
26649,2010,16401
26650,2010,12328
26651,2010,15958
26652,2010,16224
26653,2010,2267
26654,2010,16630
26655,2010,10157
26656,2010,8720
26657,2010,20116
26658,2010,8855
26659,2010,10009
26660,2010,13024
26661,2010,8384
26662,2010,11201
26663,2010,14863
26664,2010,20310
26665,2010,12438
26666,2010,11078
26667,2010,6799
26668,2010,9071
26669,2010,15891
26670,2010,17083
26671,2010,10411
26673,2010,8975
26674,2010,13363
26675,2010,19970
26676,2010,16880
26677,2010,23316
26678,2010,12279
26679,2010,10922
26680,2010,23472
26681,2010,15125
26682,2010,17296
26683,2010,6769
26685,2010,13175
26686,2010,19960
26687,2010,16878
26688,2010,7064
26689,2010,5383
26690,2010,20540
26691,2010,16755
26692,2010,9704
26693,2010,11639
26694,2010,6351
26695,2010,11363
26696,2010,15973
26697,2010,14903
26698,2010,10666
26699,2010,23341
26700,2010,15486
26701,2010,13958
26702,2010,9756
26703,2010,13292
26704,2010,9481
26705,2010,10752
26706,2010,6616
26707,2010,12711
26708,2010,12121
26710,2010,7244
26711,2010,11530
26713,2010,10661
26714,2010,10199
26715,2010,13269
26716,2010,7587
26717,2010,7726
26718,2010,17055
26719,2010,9451
26720,2010,11678
26721,2010,6271
26722,2010,17408
26723,2010,8275
26724,2010,11297
26725,2010,4846
26726,2010,5979
26727,2010,9725
26728,2010,18871
26729,2010,17212
26730,2010,14282
26731,2010,5239
26732,2010,15054
26733,2010,12010
26734,2010,11125
26735,2010,19056
26736,2010,15378
26737,2010,4278
26738,2010,17404
26739,2010,9664
26740,2010,13320
26741,2010,13438
26742,2010,11527
26743,2010,8853
26744,2010,8367
26745,2010,14590
26746,2010,19590
26747,2010,9866
26748,2010,10655
26750,2010,12469
26751,2010,9756
26752,2010,10224
26753,2010,6509
26754,2010,17176
26755,2010,3941
26756,2010,6633
26757,2010,13640
26758,2010,14597
26759,2010,13851
26760,2010,21238
26761,2010,2818
26762,2010,6024
26763,2010,17212
26764,2010,7877
26765,2010,9034
26766,2010,3424
26767,2010,15497
